estimate,estimate_label,sex_id,sex,hisp_id,hisp_label,fips,statefips,state,pop,white,black,amind,asian,nhopi,tom
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US10,10,Delaware,38769,30415,4858,1464,274,222,1536
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,437795,305336,103654,1476,16999,140,10190
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US10,10,Delaware,476564,335751,108512,2940,17273,362,11726
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US10,10,Delaware,40785,32881,4432,1551,278,250,1393
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,406289,287170,92217,1445,16080,150,9227
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US10,10,Delaware,447074,320051,96649,2996,16358,400,10620
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,79554,63296,9290,3015,552,472,2929
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,844084,592506,195871,2921,33079,290,19417
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,923638,655802,205161,5936,33631,762,22346
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US10,10,Delaware,39770,31198,4992,1459,276,220,1625
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,441367,306503,105208,1492,17575,156,10433
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US10,10,Delaware,481137,337701,110200,2951,17851,376,12058
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US10,10,Delaware,41738,33613,4503,1563,293,281,1485
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,409721,288121,93629,1460,16800,159,9552
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US10,10,Delaware,451459,321734,98132,3023,17093,440,11037
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,81508,64811,9495,3022,569,501,3110
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,851088,594624,198837,2952,34375,315,19985
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,932596,659435,208332,5974,34944,816,23095
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US10,10,Delaware,40740,31925,5123,1494,292,239,1667
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,444933,307336,106833,1493,18404,167,10700
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US10,10,Delaware,485673,339261,111956,2987,18696,406,12367
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US10,10,Delaware,42856,34467,4660,1580,297,301,1551
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,412884,288606,95244,1429,17596,165,9844
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US10,10,Delaware,455740,323073,99904,3009,17893,466,11395
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,83596,66392,9783,3074,589,540,3218
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,857817,595942,202077,2922,36000,332,20544
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,941413,662334,211860,5996,36589,872,23762
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US10,10,Delaware,42041,32954,5285,1516,310,276,1700
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,448044,307933,108499,1513,18956,173,10970
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US10,10,Delaware,490085,340887,113784,3029,19266,449,12670
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US10,10,Delaware,43748,35196,4743,1600,299,318,1592
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,415383,289001,96668,1430,17976,166,10142
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US10,10,Delaware,459131,324197,101411,3030,18275,484,11734
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,85789,68150,10028,3116,609,594,3292
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,863427,596934,205167,2943,36932,339,21112
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,949216,665084,215195,6059,37541,933,24404
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US10,10,Delaware,43435,34072,5402,1578,333,303,1747
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,450792,308635,109946,1521,19246,171,11273
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US10,10,Delaware,494227,342707,115348,3099,19579,474,13020
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US10,10,Delaware,45267,36355,4886,1682,306,335,1703
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,417584,289142,98107,1450,18339,171,10375
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US10,10,Delaware,462851,325497,102993,3132,18645,506,12078
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,88702,70427,10288,3260,639,638,3450
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,868376,597777,208053,2971,37585,342,21648
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,957078,668204,218341,6231,38224,980,25098
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0400000US10,10,Delaware,44974,35244,5546,1669,345,334,1836
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,454270,309328,111805,1542,19791,179,11625
est72018,"July 1, 2018",female,Female,tothisp,Total,0400000US10,10,Delaware,499244,344572,117351,3211,20136,513,13461
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0400000US10,10,Delaware,47000,37714,5020,1780,318,372,1796
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,420927,289733,99699,1467,19130,164,10734
est72018,"July 1, 2018",male,Male,tothisp,Total,0400000US10,10,Delaware,467927,327447,104719,3247,19448,536,12530
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,91974,72958,10566,3449,663,706,3632
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,875197,599061,211504,3009,38921,343,22359
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,967171,672019,222070,6458,39584,1049,25991
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US11,11,District of Columbia,26491,19627,4164,888,276,246,1290
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US11,11,District of Columbia,291010,106234,165034,708,12305,115,6614
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US11,11,District of Columbia,317501,125861,169198,1596,12581,361,7904
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US11,11,District of Columbia,28258,21249,4164,1034,278,304,1229
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US11,11,District of Columbia,255964,104155,137017,634,8846,105,5207
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US11,11,District of Columbia,284222,125404,141181,1668,9124,409,6436
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US11,11,District of Columbia,54749,40876,8328,1922,554,550,2519
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US11,11,District of Columbia,546974,210389,302051,1342,21151,220,11821
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US11,11,District of Columbia,601723,251265,310379,3264,21705,770,14340
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US11,11,District of Columbia,26500,19636,4164,888,276,246,1290
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US11,11,District of Columbia,291024,106238,165042,708,12306,115,6615
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US11,11,District of Columbia,317524,125874,169206,1596,12582,361,7905
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US11,11,District of Columbia,28268,21259,4164,1034,278,304,1229
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US11,11,District of Columbia,255974,104159,137023,634,8846,105,5207
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US11,11,District of Columbia,284242,125418,141187,1668,9124,409,6436
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US11,11,District of Columbia,54768,40895,8328,1922,554,550,2519
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US11,11,District of Columbia,546998,210397,302065,1342,21152,220,11822
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US11,11,District of Columbia,601766,251292,310393,3264,21706,770,14341
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US11,11,District of Columbia,27049,20038,4241,889,306,252,1323
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US11,11,District of Columbia,292141,106961,165278,714,12401,117,6670
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US11,11,District of Columbia,319190,126999,169519,1603,12707,369,7993
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US11,11,District of Columbia,28807,21623,4264,1045,306,306,1263
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US11,11,District of Columbia,257088,104879,137285,631,8923,113,5257
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US11,11,District of Columbia,285895,126502,141549,1676,9229,419,6520
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US11,11,District of Columbia,55856,41661,8505,1934,612,558,2586
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US11,11,District of Columbia,549229,211840,302563,1345,21324,230,11927
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US11,11,District of Columbia,605085,253501,311068,3279,21936,788,14513
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US11,11,District of Columbia,29012,21417,4603,949,377,260,1406
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US11,11,District of Columbia,297275,110028,166503,711,12893,122,7018
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US11,11,District of Columbia,326287,131445,171106,1660,13270,382,8424
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US11,11,District of Columbia,30773,23007,4604,1126,354,345,1337
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US11,11,District of Columbia,262542,108795,138318,614,9229,108,5478
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US11,11,District of Columbia,293315,131802,142922,1740,9583,453,6815
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US11,11,District of Columbia,59785,44424,9207,2075,731,605,2743
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US11,11,District of Columbia,559817,218823,304821,1325,22122,230,12496
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US11,11,District of Columbia,619602,263247,314028,3400,22853,835,15239
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US11,11,District of Columbia,30808,22843,4803,975,410,293,1484
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US11,11,District of Columbia,303451,113409,168392,742,13424,120,7364
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US11,11,District of Columbia,334259,136252,173195,1717,13834,413,8848
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US11,11,District of Columbia,32355,24326,4697,1135,423,366,1408
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US11,11,District of Columbia,268111,112495,139459,658,9638,118,5743
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US11,11,District of Columbia,300466,136821,144156,1793,10061,484,7151
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US11,11,District of Columbia,63163,47169,9500,2110,833,659,2892
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US11,11,District of Columbia,571562,225904,307851,1400,23062,238,13107
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US11,11,District of Columbia,634725,273073,317351,3510,23895,897,15999
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US11,11,District of Columbia,32538,24068,5017,1078,411,300,1664
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US11,11,District of Columbia,309346,115943,170802,769,14004,126,7702
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US11,11,District of Columbia,341884,140011,175819,1847,14415,426,9366
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US11,11,District of Columbia,34348,25763,4911,1319,499,371,1485
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US11,11,District of Columbia,274199,115822,141457,675,10143,127,5975
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US11,11,District of Columbia,308547,141585,146368,1994,10642,498,7460
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US11,11,District of Columbia,66886,49831,9928,2397,910,671,3149
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US11,11,District of Columbia,583545,231765,312259,1444,24147,253,13677
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US11,11,District of Columbia,650431,281596,322187,3841,25057,924,16826
